SampleID,sampleType,MouseID,MouseSex,Diet,Date,Time,Vendor,ExperimentID,ExperimentDay,StoolCollected,Sacrificed,BaseWeight,DayWeight,PercChange,Temperature,,,,,,,,,
CDD03.Tc.Chow.1.07,stool,CDD03.Tc.Chow.1,Female,Chow,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.2.07,stool,CDD03.Tc.Chow.2,Female,Chow,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.3.07,stool,CDD03.Tc.Chow.3,Female,Chow,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.4.07,stool,CDD03.Tc.Chow.4,Female,Chow,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.5.07,stool,CDD03.Tc.Chow.5,Female,Chow,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.1.07,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.2.07,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.3.07,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.4.07,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.5.07,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.1.07,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.2.07,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.3.07,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.4.07,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.5.07,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.1.07,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.2.07,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.3.07,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.4.07,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.5.07,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.1.07,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.2.07,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.3.07,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.4.07,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.5.07,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/1/24,,Taconic,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.1.07,stool,CDD03.CR.Chow.1,Female,Chow,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.2.07,stool,CDD03.CR.Chow.2,Female,Chow,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.3.07,stool,CDD03.CR.Chow.3,Female,Chow,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.4.07,stool,CDD03.CR.Chow.4,Female,Chow,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.5.07,stool,CDD03.CR.Chow.5,Female,Chow,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.1.07,stool,CDD03.CR.LFLF.1,Female,LFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.2.07,stool,CDD03.CR.LFLF.2,Female,LFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.3.07,stool,CDD03.CR.LFLF.3,Female,LFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.4.07,stool,CDD03.CR.LFLF.4,Female,LFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.5.07,stool,CDD03.CR.LFLF.5,Female,LFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.1.07,stool,CDD03.CR.HFLF.1,Female,HFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.2.07,stool,CDD03.CR.HFLF.2,Female,HFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.3.07,stool,CDD03.CR.HFLF.3,Female,HFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.4.07,stool,CDD03.CR.HFLF.4,Female,HFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.5.07,stool,CDD03.CR.HFLF.5,Female,HFLF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.1.07,stool,CDD03.CR.HFHF.1,Female,HFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.2.07,stool,CDD03.CR.HFHF.2,Female,HFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.3.07,stool,CDD03.CR.HFHF.3,Female,HFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.4.07,stool,CDD03.CR.HFHF.4,Female,HFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.5.07,stool,CDD03.CR.HFHF.5,Female,HFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.1.07,stool,CDD03.CR.LFHF.1,Female,LFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.2.07,stool,CDD03.CR.LFHF.2,Female,LFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.3.07,stool,CDD03.CR.LFHF.3,Female,LFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.4.07,stool,CDD03.CR.LFHF.4,Female,LFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.5.07,stool,CDD03.CR.LFHF.5,Female,LFHF,2/1/24,,CharlesRiver,CDD03,7,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.1.12,stool,CDD03.Tc.Chow.1,Female,Chow,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.2.12,stool,CDD03.Tc.Chow.2,Female,Chow,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.3.12,stool,CDD03.Tc.Chow.3,Female,Chow,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.4.12,stool,CDD03.Tc.Chow.4,Female,Chow,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.5.12,stool,CDD03.Tc.Chow.5,Female,Chow,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.1.12,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.2.12,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.3.12,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.4.12,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.5.12,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.1.12,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.2.12,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.3.12,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.4.12,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.5.12,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.1.12,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.2.12,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.3.12,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.4.12,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.5.12,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.1.12,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.2.12,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.3.12,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.4.12,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.5.12,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/6/24,,Taconic,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.1.12,stool,CDD03.CR.Chow.1,Female,Chow,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.2.12,stool,CDD03.CR.Chow.2,Female,Chow,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.3.12,stool,CDD03.CR.Chow.3,Female,Chow,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.4.12,stool,CDD03.CR.Chow.4,Female,Chow,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.5.12,stool,CDD03.CR.Chow.5,Female,Chow,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.1.12,stool,CDD03.CR.LFLF.1,Female,LFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.2.12,stool,CDD03.CR.LFLF.2,Female,LFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.3.12,stool,CDD03.CR.LFLF.3,Female,LFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.4.12,stool,CDD03.CR.LFLF.4,Female,LFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.5.12,stool,CDD03.CR.LFLF.5,Female,LFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.1.12,stool,CDD03.CR.HFLF.1,Female,HFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.2.12,stool,CDD03.CR.HFLF.2,Female,HFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.3.12,stool,CDD03.CR.HFLF.3,Female,HFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.4.12,stool,CDD03.CR.HFLF.4,Female,HFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.5.12,stool,CDD03.CR.HFLF.5,Female,HFLF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.1.12,stool,CDD03.CR.HFHF.1,Female,HFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.2.12,stool,CDD03.CR.HFHF.2,Female,HFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.3.12,stool,CDD03.CR.HFHF.3,Female,HFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.4.12,stool,CDD03.CR.HFHF.4,Female,HFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.5.12,stool,CDD03.CR.HFHF.5,Female,HFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.1.12,stool,CDD03.CR.LFHF.1,Female,LFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.2.12,stool,CDD03.CR.LFHF.2,Female,LFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.3.12,stool,CDD03.CR.LFHF.3,Female,LFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.4.12,stool,CDD03.CR.LFHF.4,Female,LFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.5.12,stool,CDD03.CR.LFHF.5,Female,LFHF,2/6/24,,CharlesRiver,CDD03,12,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.1.14,stool,CDD03.Tc.Chow.1,Female,Chow,2/8/24,,Taconic,CDD03,14,,F,,18,,,,,,,,,,,
CDD03.Tc.Chow.2.14,stool,CDD03.Tc.Chow.2,Female,Chow,2/8/24,,Taconic,CDD03,14,,F,,17.7,,,,,,,,,,,
CDD03.Tc.Chow.3.14,stool,CDD03.Tc.Chow.3,Female,Chow,2/8/24,,Taconic,CDD03,14,,F,,17.8,,,,,,,,,,,
CDD03.Tc.Chow.4.14,stool,CDD03.Tc.Chow.4,Female,Chow,2/8/24,,Taconic,CDD03,14,,F,,18.2,,,,,,,,,,,
CDD03.Tc.Chow.5.14,stool,CDD03.Tc.Chow.5,Female,Chow,2/8/24,,Taconic,CDD03,14,,F,,18.6,,,,,,,,,,,
CDD03.Tc.LFLF.1.14,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/8/24,,Taconic,CDD03,14,,F,,17.7,,,,,,,,,,,
CDD03.Tc.LFLF.2.14,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/8/24,,Taconic,CDD03,14,,F,,18.1,,,,,,,,,,,
CDD03.Tc.LFLF.3.14,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/8/24,,Taconic,CDD03,14,,F,,19.2,,,,,,,,,,,
CDD03.Tc.LFLF.4.14,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/8/24,,Taconic,CDD03,14,,F,,17.1,,,,,,,,,,,
CDD03.Tc.LFLF.5.14,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/8/24,,Taconic,CDD03,14,,F,,17.7,,,,,,,,,,,
CDD03.Tc.HFLF.1.14,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/8/24,,Taconic,CDD03,14,,F,,19.1,,,,,,,,,,,
CDD03.Tc.HFLF.2.14,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/8/24,,Taconic,CDD03,14,,F,,19.6,,,,,,,,,,,
CDD03.Tc.HFLF.3.14,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/8/24,,Taconic,CDD03,14,,F,,18.3,,,,,,,,,,,
CDD03.Tc.HFLF.4.14,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/8/24,,Taconic,CDD03,14,,F,,18.4,,,,,,,,,,,
CDD03.Tc.HFLF.5.14,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/8/24,,Taconic,CDD03,14,,F,,18.7,,,,,,,,,,,
CDD03.Tc.HFHF.1.14,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/8/24,,Taconic,CDD03,14,,F,,19.1,,,0,,,,,,,,
CDD03.Tc.HFHF.2.14,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/8/24,,Taconic,CDD03,14,,F,,20,,,0,,,,,,,,
CDD03.Tc.HFHF.3.14,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/8/24,,Taconic,CDD03,14,,F,,19.8,,,0,,,,,,,,
CDD03.Tc.HFHF.4.14,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/8/24,,Taconic,CDD03,14,,F,,17.3,,,0,,,,,,,,
CDD03.Tc.HFHF.5.14,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/8/24,,Taconic,CDD03,14,,F,,18.7,,,0,,,,,,,,
CDD03.Tc.LFHF.1.14,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/8/24,,Taconic,CDD03,14,,F,,18.7,,,0,,,,,,,,
CDD03.Tc.LFHF.2.14,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/8/24,,Taconic,CDD03,14,,F,,19.4,,,0,,,,,,,,
CDD03.Tc.LFHF.3.14,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/8/24,,Taconic,CDD03,14,,F,,17.8,,,0,,,,,,,,
CDD03.Tc.LFHF.4.14,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/8/24,,Taconic,CDD03,14,,F,,17.6,,,0,,,,,,,,
CDD03.Tc.LFHF.5.14,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/8/24,,Taconic,CDD03,14,,F,,17.6,,,0,,,,,,,,
CDD03.CR.Chow.1.14,stool,CDD03.CR.Chow.1,Female,Chow,2/8/24,,CharlesRiver,CDD03,14,,F,,17.3,,,0,,,,,,,,
CDD03.CR.Chow.2.14,stool,CDD03.CR.Chow.2,Female,Chow,2/8/24,,CharlesRiver,CDD03,14,,F,,17.6,,,0,,,,,,,,
CDD03.CR.Chow.3.14,stool,CDD03.CR.Chow.3,Female,Chow,2/8/24,,CharlesRiver,CDD03,14,,F,,17.1,,,0,,,,,,,,
CDD03.CR.Chow.4.14,stool,CDD03.CR.Chow.4,Female,Chow,2/8/24,,CharlesRiver,CDD03,14,,F,,18.35,,,0,,,,,,,,
CDD03.CR.Chow.5.14,stool,CDD03.CR.Chow.5,Female,Chow,2/8/24,,CharlesRiver,CDD03,14,,F,,20.8,,,0,,,,,,,,
CDD03.CR.LFLF.1.14,stool,CDD03.CR.LFLF.1,Female,LFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,19.9,,,0,,,,,,,,
CDD03.CR.LFLF.2.14,stool,CDD03.CR.LFLF.2,Female,LFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,18.3,,,0,,,,,,,,
CDD03.CR.LFLF.3.14,stool,CDD03.CR.LFLF.3,Female,LFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,16.4,,,0,,,,,,,,
CDD03.CR.LFLF.4.14,stool,CDD03.CR.LFLF.4,Female,LFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,16.3,,,0,,,,,,,,
CDD03.CR.LFLF.5.14,stool,CDD03.CR.LFLF.5,Female,LFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,19,,,0,,,,,,,,
CDD03.CR.HFLF.1.14,stool,CDD03.CR.HFLF.1,Female,HFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,20.9,,,0,,,,,,,,
CDD03.CR.HFLF.2.14,stool,CDD03.CR.HFLF.2,Female,HFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,21.6,,,0,,,,,,,,
CDD03.CR.HFLF.3.14,stool,CDD03.CR.HFLF.3,Female,HFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,21,,,0,,,,,,,,
CDD03.CR.HFLF.4.14,stool,CDD03.CR.HFLF.4,Female,HFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,19.9,,,0,,,,,,,,
CDD03.CR.HFLF.5.14,stool,CDD03.CR.HFLF.5,Female,HFLF,2/8/24,,CharlesRiver,CDD03,14,,F,,20.6,,,0,,,,,,,,
CDD03.CR.HFHF.1.14,stool,CDD03.CR.HFHF.1,Female,HFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,19.7,,,0,,,,,,,,
CDD03.CR.HFHF.2.14,stool,CDD03.CR.HFHF.2,Female,HFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,20.4,,,0,,,,,,,,
CDD03.CR.HFHF.3.14,stool,CDD03.CR.HFHF.3,Female,HFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,18.9,,,0,,,,,,,,
CDD03.CR.HFHF.4.14,stool,CDD03.CR.HFHF.4,Female,HFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,18.7,,,0,,,,,,,,
CDD03.CR.HFHF.5.14,stool,CDD03.CR.HFHF.5,Female,HFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,21.5,,,0,,,,,,,,
CDD03.CR.LFHF.1.14,stool,CDD03.CR.LFHF.1,Female,LFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,17.6,,,0,,,,,,,,
CDD03.CR.LFHF.2.14,stool,CDD03.CR.LFHF.2,Female,LFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,16.8,,,0,,,,,,,,
CDD03.CR.LFHF.3.14,stool,CDD03.CR.LFHF.3,Female,LFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,18.5,,,0,,,,,,,,
CDD03.CR.LFHF.4.14,stool,CDD03.CR.LFHF.4,Female,LFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,19,,,0,,,,,,,,
CDD03.CR.LFHF.5.14,stool,CDD03.CR.LFHF.5,Female,LFHF,2/8/24,,CharlesRiver,CDD03,14,,F,,18.9,,,0,,,,,,,,
CDD03.Tc.Chow.1.15,stool,CDD03.Tc.Chow.1,Female,Chow,2/9/24,,Taconic,CDD03,15,,F,18.64,,-100,82.5,16.776,15.844,,,,,,,
CDD03.Tc.Chow.2.15,stool,CDD03.Tc.Chow.2,Female,Chow,2/9/24,,Taconic,CDD03,15,,F,17.63,,-100,79.3,15.867,14.9855,,,,,,,
CDD03.Tc.Chow.3.15,stool,CDD03.Tc.Chow.3,Female,Chow,2/9/24,,Taconic,CDD03,15,,F,17.67,,-100,83.1,15.903,15.0195,,,,,,,
CDD03.Tc.Chow.4.15,stool,CDD03.Tc.Chow.4,Female,Chow,2/9/24,,Taconic,CDD03,15,,F,18.4,,-100,81.5,16.56,15.64,,,,,,,
CDD03.Tc.Chow.5.15,stool,CDD03.Tc.Chow.5,Female,Chow,2/9/24,,Taconic,CDD03,15,,F,18.97,,-100,82.4,17.073,16.1245,,,,,,,
CDD03.Tc.LFLF.1.15,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/9/24,,Taconic,CDD03,15,,F,18.18,,-100,84,16.362,15.453,,,,,,,
CDD03.Tc.LFLF.2.15,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/9/24,,Taconic,CDD03,15,,F,18.4,,-100,85,16.56,15.64,,,,,,,
CDD03.Tc.LFLF.3.15,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/9/24,,Taconic,CDD03,15,,F,20.5,,-100,88.5,18.45,17.425,"spit, given more gavage",,,,,,
CDD03.Tc.LFLF.4.15,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/9/24,,Taconic,CDD03,15,,F,17.88,,-100,85,16.092,15.198,,,,,,,
CDD03.Tc.LFLF.5.15,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/9/24,,Taconic,CDD03,15,,F,17.56,,-100,84.3,15.804,14.926,,,,,,,
CDD03.Tc.HFLF.1.15,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/9/24,,Taconic,CDD03,15,,F,18.85,,-100,85,16.965,16.0225,,,,,,,
CDD03.Tc.HFLF.2.15,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/9/24,,Taconic,CDD03,15,,F,19.72,,-100,85.8,17.748,16.762,,,,,,,
CDD03.Tc.HFLF.3.15,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/9/24,,Taconic,CDD03,15,,F,18.25,,-100,87.8,16.425,15.5125,,,,,,,
CDD03.Tc.HFLF.4.15,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/9/24,,Taconic,CDD03,15,,F,18.51,,-100,86.9,16.659,15.7335,,,,,,,
CDD03.Tc.HFLF.5.15,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/9/24,,Taconic,CDD03,15,,F,19.15,,-100,87.1,17.235,16.2775,,,,,,,
CDD03.Tc.HFHF.1.15,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/9/24,,Taconic,CDD03,15,,F,19.26,,-100,84,17.334,16.371,,,,,,,
CDD03.Tc.HFHF.2.15,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/9/24,,Taconic,CDD03,15,,F,19.9,,-100,83.4,17.91,16.915,,,,,,,
