"MouseID","Diet","Treatment","Measure","Value","Units","MeasureLabel"
"CDD03.CR.HFLF.2","HFLF","CR","IL-5",2.595953176,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IL-6",1154.738616,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","KC-GRO",143.3737375,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IL-10",22.6480117,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IL-12p70",2.650649394,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","TNF-a",11.80912318,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","BUN",197.5974091,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFLF.1","LFLF","CR","sCD14",205599.3443,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IFN-y",3.144585135,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-1B",3.643871682,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-2",3.469992077,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-5",2.561353262,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-6",1108.574423,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","KC-GRO",458.6665656,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-10",24.59657973,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","IL-12p70",10.84525947,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFLF.1","LFLF","CR","TNF-a",47.48227803,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","BUN",86.47071053,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFLF.2","LFLF","CR","sCD14",130963.5039,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IFN-y",1.063251207,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-1B",6.234177474,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-2",0.167611267,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-4",0.855903708,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-5",2.744818035,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-6",146.0914279,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","KC-GRO",602.9816128,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-10",24.97587902,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","IL-12p70",3.315367398,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFLF.2","LFLF","CR","TNF-a",28.22479342,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","BUN",325.9068333,"mg/dL","BUN (mg/dL)"
"CDD03.CR.HFLF.4","HFLF","CR","sCD14",293988.6938,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IFN-y",1.092385668,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-1B",6.153382667,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-2",1.421038044,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-4",0.118265931,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-5",3.288090332,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-6",650.5341142,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","KC-GRO",825.2831084,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-10",163.4168662,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","IL-12p70",0.709763397,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.HFLF.4","HFLF","CR","TNF-a",34.14831543,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","BUN",263.1878125,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","sCD14",303987.9141,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IFN-y",1.20193738,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-1B",7.925561313,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-2",5.620554527,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-4",0.557645489,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-5",0.204635942,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-6",250.1128144,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","KC-GRO",665.3882871,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-10",18.83343659,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","IL-12p70",3.936998785,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFLF.3","LFLF","Tc","TNF-a",41.49224271,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","BUN",346.8433,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFLF.5","LFLF","CR","sCD14",360527.82,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IFN-y",0.02020846,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-1B",2.8391546,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-2",3.848128572,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-5",0.102317971,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-6",229.291411,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","KC-GRO",727.0701914,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-10",17.95110458,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFLF.5","LFLF","CR","TNF-a",24.10324415,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","BUN",52.37252439,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","sCD14",118629.4299,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IFN-y",0.358901736,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-1B",6.488497024,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-2",0.302485614,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-5",1.456048907,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-6",802.7826927,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","KC-GRO",704.6066477,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-10",10.03319436,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","IL-12p70",0.302435861,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFLF.2","HFLF","Tc","TNF-a",17.5654287,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","BUN",57.70769767,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","sCD14",57404.65465,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IFN-y",0.297391425,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-1B",1.358830465,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-2",0.226841262,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-5",0.89778302,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-6",41.40921907,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","KC-GRO",81.16393727,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-10",7.434770996,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFLF.1","LFLF","Tc","TNF-a",9.510612116,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","BUN",118.8117,"mg/dL","BUN (mg/dL)"
"CDD03.CR.HFLF.3","HFLF","CR","sCD14",325285.96,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IFN-y",0.639316327,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-1B",8.4110142,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-2",0.034461708,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-4",0.137142047,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-5",1.069762875,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-6",1098.655993,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","KC-GRO",939.4763379,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-10",27.54033466,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.HFLF.3","HFLF","CR","TNF-a",27.70287941,"pg/mL","TNF-a (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","BUN",40.55721622,"mg/dL","BUN (mg/dL)"
"CDD02.CR.HFLF.3","HFLF","CR","sCD14",19846.73919,"pg/mL","sCD14 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IFN-y",1.618811663,"pg/mL","IFN-y (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-1B",2.098192892,"pg/mL","IL-1B (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-2",2.761675501,"pg/mL","IL-2 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-5",8.88054975,"pg/mL","IL-5 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-6",236.5150232,"pg/mL","IL-6 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","KC-GRO",172.1558871,"pg/mL","KC-GRO (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-10",32.4303799,"pg/mL","IL-10 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD02.CR.HFLF.3","HFLF","CR","TNF-a",19.5305151,"pg/mL","TNF-a (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","BUN",46.472685,"mg/dL","BUN (mg/dL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","sCD14",7829.9295,"pg/mL","sCD14 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IFN-y",0.449411794,"pg/mL","IFN-y (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-1B",1.4515585,"pg/mL","IL-1B (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-2",0.274572883,"pg/mL","IL-2 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-5",26.09247983,"pg/mL","IL-5 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-6",12.28291224,"pg/mL","IL-6 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","KC-GRO",18.64597655,"pg/mL","KC-GRO (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-10",7.660208457,"pg/mL","IL-10 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD02.Tc.HFLF.3","HFLF","Tc","TNF-a",7.51984128,"pg/mL","TNF-a (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","BUN",51.794451,"mg/dL","BUN (mg/dL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","sCD14",16942.6485,"pg/mL","sCD14 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IFN-y",0.449411794,"pg/mL","IFN-y (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-1B",2.54905732,"pg/mL","IL-1B (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-2",0.823466895,"pg/mL","IL-2 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-4",0.224932053,"pg/mL","IL-4 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-5",3.976417567,"pg/mL","IL-5 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-6",10.87720408,"pg/mL","IL-6 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","KC-GRO",57.27316447,"pg/mL","KC-GRO (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-10",8.785157058,"pg/mL","IL-10 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","IL-12p70",1.259839611,"pg/mL","IL-12p70 (pg/mL)"
"CDD02.Tc.LFHF.1","LFHF","Tc","TNF-a",9.888934474,"pg/mL","TNF-a (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","BUN",56.91185,"mg/dL","BUN (mg/dL)"
"CDD02.CR.HFHF.5","HFHF","CR","sCD14",14075.35455,"pg/mL","sCD14 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IFN-y",0.455657209,"pg/mL","IFN-y (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-1B",0.878861364,"pg/mL","IL-1B (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-2",0.698658194,"pg/mL","IL-2 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-4",0.052651212,"pg/mL","IL-4 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-5",2.111912954,"pg/mL","IL-5 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-6",7.843643273,"pg/mL","IL-6 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","KC-GRO",56.5357475,"pg/mL","KC-GRO (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-10",23.77813244,"pg/mL","IL-10 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD02.CR.HFHF.5","HFHF","CR","TNF-a",11.56862219,"pg/mL","TNF-a (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","BUN",54.393453,"mg/dL","BUN (mg/dL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","sCD14",13049.8365,"pg/mL","sCD14 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IFN-y",0.657940019,"pg/mL","IFN-y (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-1B",1.27523532,"pg/mL","IL-1B (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-2",0.810002204,"pg/mL","IL-2 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-4",0.112541276,"pg/mL","IL-4 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-5",3.532096427,"pg/mL","IL-5 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-6",8.8107899,"pg/mL","IL-6 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","KC-GRO",45.63059488,"pg/mL","KC-GRO (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-10",12.72602582,"pg/mL","IL-10 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","IL-12p70",0.714638968,"pg/mL","IL-12p70 (pg/mL)"
"CDD02.Tc.HFHF.2","HFHF","Tc","TNF-a",11.29882228,"pg/mL","TNF-a (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","BUN",60.024624,"mg/dL","BUN (mg/dL)"
"CDD02.CR.HFLF.2","HFLF","CR","sCD14",15350.1345,"pg/mL","sCD14 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IFN-y",0.743076385,"pg/mL","IFN-y (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-1B",1.01863248,"pg/mL","IL-1B (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-2",1.228568057,"pg/mL","IL-2 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-5",7.958072976,"pg/mL","IL-5 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-6",4.28382018,"pg/mL","IL-6 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","KC-GRO",62.91162192,"pg/mL","KC-GRO (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-10",22.40044586,"pg/mL","IL-10 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","IL-12p70",0.015322586,"pg/mL","IL-12p70 (pg/mL)"
"CDD02.CR.HFLF.2","HFLF","CR","TNF-a",12.52590737,"pg/mL","TNF-a (pg/mL)"
