	shannon_entropy
71.114.0801	4.58189493223271
71.115.0801	4.5156508411157334
71.116.0801	4.408064159564291
71.117.0801	4.746083658083915
71.118.0801	4.447125640846213
71.98.0801	4.403019417660255
71.99.0801	4.17588060901079
72.100.0808	5.33188879651399
72.101.0808	4.706771060775499
72.103.0808	4.427349939710565
72.105.0808	4.082082426313543
72.108.0808	3.6615161247252788
72.111.0808	4.272079898024096
72.112.0808	4.199663659630772
72.113.0808	4.203039547791896
72.114.0808	1.9192926197560507
72.115.0808	4.079519995904737
72.116.0808	5.5485469319112966
72.99.0808	4.830817901354373
73.100.0813	1.7680863184614444
73.101.0813	1.7638275837852697
73.102.0813	1.9678693440033221
73.103.0813	2.3558623510763854
73.104.0813	1.7682183821364899
73.105.0813	2.2732857513071663
73.106.0813	0.7918408829982658
73.107.0813	1.3171648081073466
73.111.0813	5.616170813787332
73.112.0813	4.724535085837814
73.113.0813	1.3474977918051436
73.114.0813	1.7558833117912729
73.115.0813	1.6461650359645206
73.117.0813	1.6116476178707564
73.98.0813	2.0617950552015403
74.100.0816	2.3036945110135654
74.101.0816	2.7433037639225537
74.102.0816	1.8479959446678949
74.103.0816	2.059572565301119
74.105.0816	2.034128833385663
74.106.0816	1.799041543412003
74.107.0816	1.0628479536312485
74.108.0816	1.2136295586421755
74.109.0816	1.7087286463686873
74.110.0816	6.09994625532841
74.111.0816	1.622396286789811
74.113.0816	0.9989194001812798
74.114.0816	2.7084743144427823
74.115.0816	2.9915160440879975
74.116.0816	3.5859122447309537
74.117.0816	3.670303763475749
74.98.0816	1.9555048765888674
74.99.0816	1.8461636487392117
75.106.0819	1.9846868358680323
75.108.0819	1.9524546070204654
75.109.0819	1.9897768735741892
75.113.0819	1.695034459137012
75.114.0819	3.706895223156492
75.115.0819	3.2823142603354323
75.116.0819	3.590758832694251
75.117.0819	4.071561525335418
75.99.0819	2.3641606540308606
Mock_4	3.0016103850372575
Mock_4A	2.7583336144881248
Mock_5	4.515065341226143
Mock_5A	1.5574423033934917
Mock_6	2.271688545394664
Mock_7	3.5895629282802552
Mock20220615A	3.1785120158676823
PCR blank	-0.0
PCR Blank0	1.3382729151402106
PCR Blank1	-0.0
