sampleid	asv
54.9940.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9940.0628	d635b32dd208b7ef7314830051a4056f
54.9940.0628	e50ba51c0a40e21ea89ecc805c0a59c5
54.9940.0628	fd203e2f7d89f10e908a686f50ec9b37
54.9940.0628	fd8f49270e090e97efd775e91687c5f6
54.9940.0628	fe4c45af45a1ced6777398479ca5025b
54.9940.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9940.0628	59aa339ef97734b9eb3f49c94940a542
54.9940.0628	b2a61052fb2c0aa8e165a0e890d8d0eb
54.9940.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9940.0628	d635b32dd208b7ef7314830051a4056f
54.9940.0628	e35528f6aaa72ec05c0d6b5fe8897d8c
54.9940.0628	fd203e2f7d89f10e908a686f50ec9b37
54.9941.0628	13e52764e1c08c4fd9902769bf9e022e
54.9941.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9941.0628	42bf0230501446f0ac41a1cfa733a019
54.9941.0628	65aca06371031dd4083b76d6038de128
54.9941.0628	88ab9af7bd6d8a09c14a812cb2082a79
54.9941.0628	ac6acd3dfdac8c59f09d28b6a174fe88
54.9941.0628	bcaa663b6ba40455634757464f104af0
54.9941.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9941.0628	d635b32dd208b7ef7314830051a4056f
54.9941.0628	fe4c45af45a1ced6777398479ca5025b
54.9941.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9941.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9941.0628	d635b32dd208b7ef7314830051a4056f
54.9941.0628	e35528f6aaa72ec05c0d6b5fe8897d8c
54.9942.0628	078d1e0322d964e9ce0945b108d2525e
54.9942.0628	13e52764e1c08c4fd9902769bf9e022e
54.9942.0628	2be73fff463e798921f0bf5e2fb3f615
54.9942.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9942.0628	42bf0230501446f0ac41a1cfa733a019
54.9942.0628	88ab9af7bd6d8a09c14a812cb2082a79
54.9942.0628	b2a61052fb2c0aa8e165a0e890d8d0eb
54.9942.0628	bcaa663b6ba40455634757464f104af0
54.9942.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9942.0628	d635b32dd208b7ef7314830051a4056f
54.9942.0628	fd203e2f7d89f10e908a686f50ec9b37
54.9942.0628	fe4c45af45a1ced6777398479ca5025b
54.9942.0628	078d1e0322d964e9ce0945b108d2525e
54.9942.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9942.0628	59aa339ef97734b9eb3f49c94940a542
54.9942.0628	b2a61052fb2c0aa8e165a0e890d8d0eb
54.9942.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9942.0628	d635b32dd208b7ef7314830051a4056f
54.9942.0628	e35528f6aaa72ec05c0d6b5fe8897d8c
54.9942.0628	fd203e2f7d89f10e908a686f50ec9b37
54.9943.0628	13e52764e1c08c4fd9902769bf9e022e
54.9943.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9943.0628	88ab9af7bd6d8a09c14a812cb2082a79
54.9943.0628	a3200c9b00cd8c83942161f64ec94e2a
54.9943.0628	b2a61052fb2c0aa8e165a0e890d8d0eb
54.9943.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9943.0628	fe4c45af45a1ced6777398479ca5025b
54.9943.0628	2dfd4fa96aa4e6696add94669ab7472c
54.9943.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9943.0628	a3200c9b00cd8c83942161f64ec94e2a
54.9943.0628	b2a61052fb2c0aa8e165a0e890d8d0eb
54.9943.0628	ca344e0c09ed83afd9798f6e0febcc31
54.9943.0628	d3d16f870dfadf956370c3aba43e4098
54.9943.0628	e35528f6aaa72ec05c0d6b5fe8897d8c
54.9943.0628	f954e4e5fdac86eabf61ac324633c150
54.9944.0628	13e52764e1c08c4fd9902769bf9e022e
54.9944.0628	88ab9af7bd6d8a09c14a812cb2082a79
54.9944.0628	fe4c45af45a1ced6777398479ca5025b
54.9945.0628	88ab9af7bd6d8a09c14a812cb2082a79
54.9945.0628	ec106397fc47feeee5b5b6cc5d038537
54.9945.0628	fe4c45af45a1ced6777398479ca5025b
54.9946.0628	6eb3f747505b027607654373c88891d2
54.9946.0628	fe4c45af45a1ced6777398479ca5025b
54.9946.0628	d3d16f870dfadf956370c3aba43e4098
54.9947.0628	13e52764e1c08c4fd9902769bf9e022e
54.9947.0628	19089dde4825738336466a770969e792
54.9947.0628	621db697b7f26b243c84733be0e3ede6
54.9947.0628	65aca06371031dd4083b76d6038de128
54.9947.0628	f0bf072b8cb56b5c85e0c93afe6231a7
54.9947.0628	fe4c45af45a1ced6777398479ca5025b
54.9947.0628	621db697b7f26b243c84733be0e3ede6
54.9948.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9948.0628	6eb3f747505b027607654373c88891d2
54.9948.0628	88ab9af7bd6d8a09c14a812cb2082a79
54.9948.0628	fe4c45af45a1ced6777398479ca5025b
54.9948.0628	17f016e3298748a0eb03b67eb9267a19
54.9948.0628	3bc0d26f0f3b6649efea6baf46febf16
54.9949.0628	13e52764e1c08c4fd9902769bf9e022e
54.9949.0628	38154aaf7be6923e385e5329290bd8f8
54.9949.0628	621db697b7f26b243c84733be0e3ede6
54.9949.0628	6eb3f747505b027607654373c88891d2
54.9949.0628	bd5c2e24c5255a6c9553d816d05ce75a
54.9949.0628	f0bf072b8cb56b5c85e0c93afe6231a7
54.9949.0628	38154aaf7be6923e385e5329290bd8f8
54.9949.0628	621db697b7f26b243c84733be0e3ede6
54.9949.0628	bd5c2e24c5255a6c9553d816d05ce75a
54.9950.0628	13e52764e1c08c4fd9902769bf9e022e
54.9950.0628	38154aaf7be6923e385e5329290bd8f8
54.9950.0628	fe4c45af45a1ced6777398479ca5025b
54.9950.0628	38154aaf7be6923e385e5329290bd8f8
54.9951.0628	13e52764e1c08c4fd9902769bf9e022e
54.9951.0628	205178b565fdf558c8885dfc77501a86
54.9951.0628	fe4c45af45a1ced6777398479ca5025b
54.9951.0628	205178b565fdf558c8885dfc77501a86
54.9952.0628	13e52764e1c08c4fd9902769bf9e022e
54.9952.0628	6a7b7dfea904d39d52210824a891df8e
54.9952.0628	88ba5f54dfb9e2eb84af8392748ff0a9
54.9952.0628	88ba5f54dfb9e2eb84af8392748ff0a9
54.9953.0628	13e52764e1c08c4fd9902769bf9e022e
54.9953.0628	6eb3f747505b027607654373c88891d2
54.9953.0628	f0bf072b8cb56b5c85e0c93afe6231a7
61.9961.0627	078d1e0322d964e9ce0945b108d2525e
61.9961.0627	2092cc518e136fe01873b6753ce64e3c
61.9961.0627	27f16573244788bb71179acb476ccede
61.9961.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9961.0627	2fa024900c15a559fd420ceb6de7d93c
61.9961.0627	32a0174bb2d68ba6c16999219ccc8843
61.9961.0627	42bf0230501446f0ac41a1cfa733a019
61.9961.0627	52aaa79de05ce7a2308a58495a26bef7
61.9961.0627	5932d9202e3c58065680e72a65213186
61.9961.0627	5e51f0b907125eb79cf09219ca4139e9
61.9961.0627	63721fe5120f49d8481aa9194b09b54b
61.9961.0627	67ef0c6c1fb800803cd8a3bf5985488a
61.9961.0627	680dc3d6deb8fda5dfa5643527d15f9a
61.9961.0627	6eb3f747505b027607654373c88891d2
61.9961.0627	7044780b55e75992e1baa09eb8412297
61.9961.0627	81e1d95b5366af2cd6baad9ef185166b
61.9961.0627	86e2c0621f63f15e551833709c6f3238
61.9961.0627	87c73190cb6713a91b5de17d3ff4c3d4
61.9961.0627	88ab9af7bd6d8a09c14a812cb2082a79
61.9961.0627	9bc69f492236a6e956953769464218a3
61.9961.0627	9da2594e4053ce39175868ea7d27d564
61.9961.0627	a20f9b25af4452ed6e5aa4f2373ea833
61.9961.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9961.0627	acffda4d796c05017b892e0e48208b6e
61.9961.0627	bcaa663b6ba40455634757464f104af0
61.9961.0627	be8b95457e0211cac08defa1e311b6f8
61.9961.0627	c1b8287c24e782535ad8af8c18fa69a1
61.9961.0627	c544ed46d118037e56fb14b964ddb15b
61.9961.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9961.0627	cae2da4e292bc63db3f85b6febdab924
61.9961.0627	d79519543ffab2d394dbea5b67b2f780
61.9961.0627	e1d0794790521a5fa5fd22f9628cb981
61.9961.0627	efe6d368dc9bc431d6aaaf795ab9df54
61.9961.0627	fe4c45af45a1ced6777398479ca5025b
61.9961.0627	0203f969920901394b0b659701c31957
61.9961.0627	078d1e0322d964e9ce0945b108d2525e
61.9961.0627	27f16573244788bb71179acb476ccede
61.9961.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9961.0627	6a0f79733f56aa0089569a95136bf180
61.9961.0627	6e44ead3f2ba90c2d92aa0865aa62d2c
61.9961.0627	7044780b55e75992e1baa09eb8412297
61.9961.0627	7c324c9774c3c0884d1e7487b1427a49
61.9961.0627	87567232ee82aec2ef9b3a4829303e45
61.9961.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9961.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9961.0627	e23e4f0b8fa765d71339a609c9949645
61.9962.0627	0c7d1f89bd81138294da46f001b6710a
61.9962.0627	1ea43c607013c6b4df5964bfd08807be
61.9962.0627	2092cc518e136fe01873b6753ce64e3c
61.9962.0627	2229dbdcafa7c43bac38d7d07c8b1b79
61.9962.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9962.0627	42bf0230501446f0ac41a1cfa733a019
61.9962.0627	49df9e61a9d8dfe5c2462b478908eca0
61.9962.0627	52aaa79de05ce7a2308a58495a26bef7
61.9962.0627	54e3f8369dd2263b6ca12b9492fe419d
61.9962.0627	55d263941c18518b38080c592892c949
61.9962.0627	56806093f1e8cd1ddcacbfd93a7678d4
61.9962.0627	5a2f127b35756159c6067ad886b357be
61.9962.0627	5e51f0b907125eb79cf09219ca4139e9
61.9962.0627	6018d164b2b1977962569494d6e6b990
61.9962.0627	63721fe5120f49d8481aa9194b09b54b
61.9962.0627	66950fe4fda08abc90f2520a8ce25fe8
61.9962.0627	67ef0c6c1fb800803cd8a3bf5985488a
61.9962.0627	73e581aa79e8a1d0f5dc5c2e03dcea57
61.9962.0627	747f2349a5e05816a56c75007ae79e3e
61.9962.0627	81e1d95b5366af2cd6baad9ef185166b
61.9962.0627	8659f12bab87bc12c0b096be47238c98
61.9962.0627	86e2c0621f63f15e551833709c6f3238
61.9962.0627	87c73190cb6713a91b5de17d3ff4c3d4
61.9962.0627	88ab9af7bd6d8a09c14a812cb2082a79
61.9962.0627	98a00f91a393a9db8fe47d98a1fa8910
61.9962.0627	98b130d293e8f892f43eb8cd1cab1e71
61.9962.0627	a20f9b25af4452ed6e5aa4f2373ea833
61.9962.0627	a2dd296c1d04c02ba87bc103cbbfc2ff
61.9962.0627	a50a6987b39bf6ebc2b83c55800a37b6
61.9962.0627	bcaa663b6ba40455634757464f104af0
61.9962.0627	be8b95457e0211cac08defa1e311b6f8
61.9962.0627	bf141ce59fb1d98ba2e9f51a97c603e8
61.9962.0627	c1b8287c24e782535ad8af8c18fa69a1
61.9962.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9962.0627	cab1f3ff63df5a854dcf58cf595623cc
61.9962.0627	cae2da4e292bc63db3f85b6febdab924
61.9962.0627	db251d627c123240db2e4c4a19893986
61.9962.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9962.0627	efe6d368dc9bc431d6aaaf795ab9df54
61.9962.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9962.0627	fd2a9303e201839ddc223b25b6df6bcd
61.9962.0627	fe061b4d7bf9b15021415e593d330c30
61.9962.0627	fe4c45af45a1ced6777398479ca5025b
61.9962.0627	0203f969920901394b0b659701c31957
61.9962.0627	0c7d1f89bd81138294da46f001b6710a
61.9962.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9962.0627	60d38a56c64b47899fa21068df22d7b2
61.9962.0627	6e44ead3f2ba90c2d92aa0865aa62d2c
61.9962.0627	747f2349a5e05816a56c75007ae79e3e
61.9962.0627	7c324c9774c3c0884d1e7487b1427a49
61.9962.0627	87567232ee82aec2ef9b3a4829303e45
61.9962.0627	947c41b884a84f94db71834935b84761
61.9962.0627	b853b65b357cb62031c76bec19d71b1e
61.9962.0627	bf4cddd3a9dfccef20aaffbfcd51a833
61.9962.0627	c6f55e9d793c7f85f694481b12c59cc3
61.9962.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9962.0627	e23e4f0b8fa765d71339a609c9949645
61.9962.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9962.0627	e35528f6aaa72ec05c0d6b5fe8897d8c
61.9962.0627	f76e07facaf8c4f86c0364fe5b3f1d76
61.9962.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9962.0627	fd2a9303e201839ddc223b25b6df6bcd
61.9962.0627	09a334b9bb574200ce529e595401a4b7
61.9962.0627	a82b21ad406b3c786a748deafb94ad1d
61.9962.0627	afa948719de108054c53424f996b0a60
61.9963.0627	078d1e0322d964e9ce0945b108d2525e
61.9963.0627	0c7d1f89bd81138294da46f001b6710a
61.9963.0627	2092cc518e136fe01873b6753ce64e3c
61.9963.0627	2856b4a2f8c5cef6b9b4c4feeec67a7f
61.9963.0627	2be73fff463e798921f0bf5e2fb3f615
61.9963.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9963.0627	43f26f68a504f250e3a0819b6e7bc9d8
61.9963.0627	52aaa79de05ce7a2308a58495a26bef7
61.9963.0627	56806093f1e8cd1ddcacbfd93a7678d4
61.9963.0627	5842fb35cb0a50b6b15a8b6d267e2ba7
61.9963.0627	5932d9202e3c58065680e72a65213186
61.9963.0627	5a2f127b35756159c6067ad886b357be
61.9963.0627	5e51f0b907125eb79cf09219ca4139e9
61.9963.0627	63721fe5120f49d8481aa9194b09b54b
61.9963.0627	63e95e04a0bed8f7b0828bef4267d3f1
61.9963.0627	67ef0c6c1fb800803cd8a3bf5985488a
61.9963.0627	6f27a5bec829c92d571bc02def534097
61.9963.0627	747f2349a5e05816a56c75007ae79e3e
61.9963.0627	7e4795b23ae62046d864e9f1e28811da
61.9963.0627	84355f117ad0e09a5686ea232bfec42b
61.9963.0627	8659f12bab87bc12c0b096be47238c98
61.9963.0627	86e2c0621f63f15e551833709c6f3238
61.9963.0627	87c73190cb6713a91b5de17d3ff4c3d4
61.9963.0627	88ab9af7bd6d8a09c14a812cb2082a79
61.9963.0627	897ddb13b3360125c15ff11facb676d9
61.9963.0627	8ba742f68eac37fe13c4b1904dbecfc1
61.9963.0627	92c099f3482d20fcdf569983eed63e62
61.9963.0627	99d2a87b605975cc09a3a76246060920
61.9963.0627	9da2594e4053ce39175868ea7d27d564
61.9963.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9963.0627	bd43df227877480a648a606e95cfa59b
61.9963.0627	be8b95457e0211cac08defa1e311b6f8
61.9963.0627	c1b8287c24e782535ad8af8c18fa69a1
61.9963.0627	c544ed46d118037e56fb14b964ddb15b
61.9963.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9963.0627	cab1f3ff63df5a854dcf58cf595623cc
61.9963.0627	cae2da4e292bc63db3f85b6febdab924
61.9963.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9963.0627	efe6d368dc9bc431d6aaaf795ab9df54
61.9963.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9963.0627	fd2a9303e201839ddc223b25b6df6bcd
61.9963.0627	fe4c45af45a1ced6777398479ca5025b
61.9963.0627	042a8615f4bfc7834b3b46c714aa48a3
61.9963.0627	078d1e0322d964e9ce0945b108d2525e
61.9963.0627	0c7d1f89bd81138294da46f001b6710a
61.9963.0627	0ec2e0ccb96997982b7f8741fd743219
61.9963.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9963.0627	60d38a56c64b47899fa21068df22d7b2
61.9963.0627	6e44ead3f2ba90c2d92aa0865aa62d2c
61.9963.0627	740212852830c4f7fc6db0f629d10107
61.9963.0627	747f2349a5e05816a56c75007ae79e3e
61.9963.0627	7c324c9774c3c0884d1e7487b1427a49
61.9963.0627	84355f117ad0e09a5686ea232bfec42b
61.9963.0627	87567232ee82aec2ef9b3a4829303e45
61.9963.0627	947c41b884a84f94db71834935b84761
61.9963.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9963.0627	bd43df227877480a648a606e95cfa59b
61.9963.0627	c6f55e9d793c7f85f694481b12c59cc3
61.9963.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9963.0627	e23e4f0b8fa765d71339a609c9949645
61.9963.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9963.0627	e35528f6aaa72ec05c0d6b5fe8897d8c
61.9963.0627	f76e07facaf8c4f86c0364fe5b3f1d76
61.9963.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9963.0627	fd2a9303e201839ddc223b25b6df6bcd
61.9963.0627	fd8c12594985d22c708e086d138c7439
61.9963.0627	afa948719de108054c53424f996b0a60
61.9964.0627	078d1e0322d964e9ce0945b108d2525e
61.9964.0627	1ea43c607013c6b4df5964bfd08807be
61.9964.0627	2092cc518e136fe01873b6753ce64e3c
61.9964.0627	2856b4a2f8c5cef6b9b4c4feeec67a7f
61.9964.0627	2fa024900c15a559fd420ceb6de7d93c
61.9964.0627	52aaa79de05ce7a2308a58495a26bef7
61.9964.0627	54e3f8369dd2263b6ca12b9492fe419d
61.9964.0627	55d263941c18518b38080c592892c949
61.9964.0627	5e51f0b907125eb79cf09219ca4139e9
61.9964.0627	63721fe5120f49d8481aa9194b09b54b
61.9964.0627	7dbf28dfb22d47b7e5bf22b0f123370b
61.9964.0627	86e2c0621f63f15e551833709c6f3238
61.9964.0627	87c73190cb6713a91b5de17d3ff4c3d4
61.9964.0627	88ab9af7bd6d8a09c14a812cb2082a79
61.9964.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9964.0627	a50a6987b39bf6ebc2b83c55800a37b6
61.9964.0627	b2a61052fb2c0aa8e165a0e890d8d0eb
61.9964.0627	bcaa663b6ba40455634757464f104af0
61.9964.0627	be8b95457e0211cac08defa1e311b6f8
61.9964.0627	c1b8287c24e782535ad8af8c18fa69a1
61.9964.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9964.0627	efe6d368dc9bc431d6aaaf795ab9df54
61.9964.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9964.0627	fe061b4d7bf9b15021415e593d330c30
61.9964.0627	fe4c45af45a1ced6777398479ca5025b
61.9964.0627	078d1e0322d964e9ce0945b108d2525e
61.9964.0627	60d38a56c64b47899fa21068df22d7b2
61.9964.0627	6e44ead3f2ba90c2d92aa0865aa62d2c
61.9964.0627	7c324c9774c3c0884d1e7487b1427a49
61.9964.0627	8705f31bdca195e028e12a75eb594576
61.9964.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9964.0627	b2a61052fb2c0aa8e165a0e890d8d0eb
61.9964.0627	e23e4f0b8fa765d71339a609c9949645
61.9964.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9964.0627	f76e07facaf8c4f86c0364fe5b3f1d76
61.9964.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9964.0627	afa948719de108054c53424f996b0a60
61.9965.0627	078d1e0322d964e9ce0945b108d2525e
61.9965.0627	0c7d1f89bd81138294da46f001b6710a
61.9965.0627	27f16573244788bb71179acb476ccede
61.9965.0627	2856b4a2f8c5cef6b9b4c4feeec67a7f
61.9965.0627	2fa024900c15a559fd420ceb6de7d93c
61.9965.0627	42bf0230501446f0ac41a1cfa733a019
61.9965.0627	43f26f68a504f250e3a0819b6e7bc9d8
61.9965.0627	4619a42b5a9c4fc00a8a23012772872a
61.9965.0627	55d263941c18518b38080c592892c949
61.9965.0627	56806093f1e8cd1ddcacbfd93a7678d4
61.9965.0627	5a2f127b35756159c6067ad886b357be
61.9965.0627	5e51f0b907125eb79cf09219ca4139e9
61.9965.0627	63721fe5120f49d8481aa9194b09b54b
61.9965.0627	67ef0c6c1fb800803cd8a3bf5985488a
61.9965.0627	6eb3f747505b027607654373c88891d2
61.9965.0627	7a61da82e043fc2e0252934cfc718753
61.9965.0627	7e4795b23ae62046d864e9f1e28811da
61.9965.0627	8659f12bab87bc12c0b096be47238c98
61.9965.0627	86e2c0621f63f15e551833709c6f3238
61.9965.0627	88ab9af7bd6d8a09c14a812cb2082a79
61.9965.0627	99d2a87b605975cc09a3a76246060920
61.9965.0627	a20f9b25af4452ed6e5aa4f2373ea833
61.9965.0627	a97ddda05ca13b9d5ec3fc324b070f9c
61.9965.0627	bcaa663b6ba40455634757464f104af0
61.9965.0627	be8b95457e0211cac08defa1e311b6f8
61.9965.0627	c544ed46d118037e56fb14b964ddb15b
61.9965.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9965.0627	cab1f3ff63df5a854dcf58cf595623cc
61.9965.0627	d2077ef7af16d9ecaa0a8910137597da
61.9965.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9965.0627	efe6d368dc9bc431d6aaaf795ab9df54
61.9965.0627	f1a19f355668a8aab3c8152791b1cffc
61.9965.0627	fd2a9303e201839ddc223b25b6df6bcd
61.9965.0627	fe4c45af45a1ced6777398479ca5025b
61.9965.0627	078d1e0322d964e9ce0945b108d2525e
61.9965.0627	0c7d1f89bd81138294da46f001b6710a
61.9965.0627	23d2912f5c07149cdb496f5da7681173
61.9965.0627	27f16573244788bb71179acb476ccede
61.9965.0627	56222c7bce2a966bd9214ad147623c98
61.9965.0627	6e44ead3f2ba90c2d92aa0865aa62d2c
61.9965.0627	740212852830c4f7fc6db0f629d10107
61.9965.0627	7c324c9774c3c0884d1e7487b1427a49
61.9965.0627	87567232ee82aec2ef9b3a4829303e45
61.9965.0627	947c41b884a84f94db71834935b84761
61.9965.0627	b853b65b357cb62031c76bec19d71b1e
61.9965.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9965.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9965.0627	e35528f6aaa72ec05c0d6b5fe8897d8c
61.9965.0627	f76e07facaf8c4f86c0364fe5b3f1d76
61.9965.0627	f954e4e5fdac86eabf61ac324633c150
61.9965.0627	fd2a9303e201839ddc223b25b6df6bcd
61.9965.0627	fd8c12594985d22c708e086d138c7439
61.9965.0627	09a334b9bb574200ce529e595401a4b7
61.9966.0627	078d1e0322d964e9ce0945b108d2525e
61.9966.0627	08927079eb9f5135ebf738cd3b072e4c
61.9966.0627	0c7d1f89bd81138294da46f001b6710a
61.9966.0627	2092cc518e136fe01873b6753ce64e3c
61.9966.0627	2229dbdcafa7c43bac38d7d07c8b1b79
61.9966.0627	29d8ee2d837225804f0ca70dfc7ab55c
61.9966.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9966.0627	42bf0230501446f0ac41a1cfa733a019
61.9966.0627	43f26f68a504f250e3a0819b6e7bc9d8
61.9966.0627	4619a42b5a9c4fc00a8a23012772872a
61.9966.0627	49df9e61a9d8dfe5c2462b478908eca0
61.9966.0627	55d263941c18518b38080c592892c949
61.9966.0627	56806093f1e8cd1ddcacbfd93a7678d4
61.9966.0627	5a2f127b35756159c6067ad886b357be
61.9966.0627	5e51f0b907125eb79cf09219ca4139e9
61.9966.0627	63721fe5120f49d8481aa9194b09b54b
61.9966.0627	66950fe4fda08abc90f2520a8ce25fe8
61.9966.0627	67ef0c6c1fb800803cd8a3bf5985488a
61.9966.0627	747f2349a5e05816a56c75007ae79e3e
61.9966.0627	837db9efa7c388ac65d7c49853d8335d
61.9966.0627	86e2c0621f63f15e551833709c6f3238
61.9966.0627	87c73190cb6713a91b5de17d3ff4c3d4
61.9966.0627	88ab9af7bd6d8a09c14a812cb2082a79
61.9966.0627	8ba742f68eac37fe13c4b1904dbecfc1
61.9966.0627	98b130d293e8f892f43eb8cd1cab1e71
61.9966.0627	a20f9b25af4452ed6e5aa4f2373ea833
61.9966.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9966.0627	a50a6987b39bf6ebc2b83c55800a37b6
61.9966.0627	bd43df227877480a648a606e95cfa59b
61.9966.0627	be8b95457e0211cac08defa1e311b6f8
61.9966.0627	c1b8287c24e782535ad8af8c18fa69a1
61.9966.0627	c544ed46d118037e56fb14b964ddb15b
61.9966.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9966.0627	cab1f3ff63df5a854dcf58cf595623cc
61.9966.0627	cae2da4e292bc63db3f85b6febdab924
61.9966.0627	d2077ef7af16d9ecaa0a8910137597da
61.9966.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9966.0627	e83f0bcc89a16b318a24f8b583dbae61
61.9966.0627	efe6d368dc9bc431d6aaaf795ab9df54
61.9966.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9966.0627	fe4c45af45a1ced6777398479ca5025b
61.9966.0627	078d1e0322d964e9ce0945b108d2525e
61.9966.0627	0c7d1f89bd81138294da46f001b6710a
61.9966.0627	0ec2e0ccb96997982b7f8741fd743219
61.9966.0627	12ea16313245214f20a0afc823b55cd1
61.9966.0627	23d2912f5c07149cdb496f5da7681173
61.9966.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9966.0627	2dfd4fa96aa4e6696add94669ab7472c
61.9966.0627	60d38a56c64b47899fa21068df22d7b2
61.9966.0627	678f46c6792382e3f42d82acd705b678
61.9966.0627	6e44ead3f2ba90c2d92aa0865aa62d2c
61.9966.0627	747f2349a5e05816a56c75007ae79e3e
61.9966.0627	7c324c9774c3c0884d1e7487b1427a49
61.9966.0627	837db9efa7c388ac65d7c49853d8335d
61.9966.0627	947c41b884a84f94db71834935b84761
61.9966.0627	a3200c9b00cd8c83942161f64ec94e2a
61.9966.0627	b853b65b357cb62031c76bec19d71b1e
61.9966.0627	bd43df227877480a648a606e95cfa59b
61.9966.0627	c6f55e9d793c7f85f694481b12c59cc3
61.9966.0627	ca344e0c09ed83afd9798f6e0febcc31
61.9966.0627	e23e4f0b8fa765d71339a609c9949645
61.9966.0627	e2bebd0eb850939e3ab5c3627bc5f261
61.9966.0627	e35528f6aaa72ec05c0d6b5fe8897d8c
61.9966.0627	e83f0bcc89a16b318a24f8b583dbae61
61.9966.0627	f76e07facaf8c4f86c0364fe5b3f1d76
61.9966.0627	fd203e2f7d89f10e908a686f50ec9b37
61.9966.0627	a82b21ad406b3c786a748deafb94ad1d
61.9966.0627	afa948719de108054c53424f996b0a60
61.9967.0627	078d1e0322d964e9ce0945b108d2525e
61.9967.0627	0d716663198e14c3a0dc2e9fb6912899
61.9967.0627	2092cc518e136fe01873b6753ce64e3c
61.9967.0627	2856b4a2f8c5cef6b9b4c4feeec67a7f
61.9967.0627	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
61.9967.0627	43f26f68a504f250e3a0819b6e7bc9d8
61.9967.0627	55d263941c18518b38080c592892c949
61.9967.0627	56806093f1e8cd1ddcacbfd93a7678d4
61.9967.0627	5932d9202e3c58065680e72a65213186
61.9967.0627	5a2f127b35756159c6067ad886b357be
61.9967.0627	5e51f0b907125eb79cf09219ca4139e9
61.9967.0627	63721fe5120f49d8481aa9194b09b54b
61.9967.0627	63e95e04a0bed8f7b0828bef4267d3f1
61.9967.0627	66950fe4fda08abc90f2520a8ce25fe8
61.9967.0627	67ef0c6c1fb800803cd8a3bf5985488a
61.9967.0627	7128a4db2d9f860a600485d996f7e091
61.9967.0627	733d13146010feaaf0aa36c2afc10c0d
61.9967.0627	73e581aa79e8a1d0f5dc5c2e03dcea57
61.9967.0627	747f2349a5e05816a56c75007ae79e3e
61.9967.0627	8659f12bab87bc12c0b096be47238c98
61.9967.0627	86e2c0621f63f15e551833709c6f3238
61.9967.0627	87c73190cb6713a91b5de17d3ff4c3d4
